"gene_id" "Cu_deficient" "Cu_deficient_crr1" "Cu_deficient_crr12" "Cu_sufficient" "Fe_deficient_Min" "Fe_limited_Min" "Fe_repleted_Min" "H2O2_t0" "H2O2_t05" "H2O2_t1" "N_deprived" "N_repleted" "S_deprived" "S_deprived_ars11" "S_repleted" "S_repleted_ars11" "singlet_4A" "singlet_sor1" "TAP_recipe1" "TAP_recipe2"
"Cre01.g009550" 10.9936 5.96486 6.94061 14.0623 3.14084 3.4285 3.91552 3.58816 4.50367 3.81629 10.1204 3.91956 54.6591 120.227 23.7767 21.3134 7.46021 6.26839 7.04715 8.025
"g241" 0.153063 0.0723313 0.0837066 0.13627 0.131323 0.18129 0.135209 0.0760241 0.119 0.200969 0.204799 0.111993 0.323424 0.826594 0.238734 0.12573 0.411408 1.0249 0.0679909 0.164152
"g242" 0.635288 0.276114 0.497241 0.527733 1.48923 1.12271 1.8436 0.174913 0.240039 0.293548 5.96257 1.84828 1.73334 4.78724 1.40968 2.69136 0 0.155467 0 0
"Cre01.g009650" 2.28765 1.43785 1.99856 2.10405 10.3634 14.4747 10.8079 1.75802 2.72216 4.31297 16.5541 5.38623 3.28315 10.8092 3.85473 4.682 1.7991 1.43901 1.50479 1.45335
"Cre01.g009850" 6.31478 4.77257 4.98112 5.31262 4.81671 4.56399 5.73185 4.5139 4.90719 3.96687 2.96817 3.82329 7.07233 3.57632 4.24711 5.52736 2.04894 6.81024 4.48206 4.35839
"Cre01.g010050" 13.9997 13.2033 10.4947 12.9002 24.4726 26.3971 22.2206 16.5754 15.0612 16.0287 25.7793 24.3075 14.1991 18.9508 10.0738 10.6305 6.86726 16.8332 16.7706 14.5683
"Cre01.g010100" 12.2638 9.46803 12.6084 14.6143 5.96516 8.7007 7.32731 16.7792 19.9072 22.3792 9.61651 8.80503 3.64049 3.07571 2.61456 1.94333 21.0069 10.0963 15.794 15.956
"Cre01.g010150" 1.14134 0.555866 1.00237 0.86982 1.02748 1.08958 1.01872 0.72908 0.965767 1.09884 2.13921 1.58901 0.876278 2.30099 0.868987 1.18686 1.22766 1.79542 0.649024 1.16673
"g256" 1.60671 1.32658 1.78261 1.66773 2.90029 3.27973 2.86495 2.7435 2.46269 2.24558 3.89759 2.61213 0.389617 0.50562 0.75764 1.70588 6.42066 2.58574 4.26362 3.61341
"Cre01.g010350" 7.05568 3.72168 2.26089 8.42289 2.87188 1.50956 3.1345 1.69883 0.701155 0.709939 5.54417 5.83171 18.9087 4.9156 11.8267 11.2673 13.5076 7.25504 2.85606 2.08442
"g264" 1.36371 3.12123 2.57845 0.811417 0.901542 0.840114 0.774392 0.400364 0.304099 0.442166 2.67795 1.97387 3.92334 1.33931 2.59273 2.06815 3.73344 0.807184 1.00458 1.25398
"Cre01.g010650" 32.7441 21.0916 33.9669 30.731 13.853 18.7382 16.4707 9.4419 13.0857 18.152 26.815 13.3431 20.8553 37.2928 10.3058 11.8631 19.705 19.6215 17.0038 15.7962
"Cre01.g010750" 7.85955 6.26412 8.04787 7.38281 8.83503 10.0026 9.73478 5.71208 6.36598 6.79511 9.73487 7.98072 5.98778 58.1227 6.26203 11.9723 21.5827 19.3658 10.0531 10.4341
"g269" 1.6713 2.17942 1.94899 2.12201 0.937329 1.46675 1.01232 1.38288 1.36243 1.87705 1.33935 2.99837 0.749689 1.29941 2.99174 5.08264 0.791586 0.41014 1.15082 1.8989
"g270" 1.5754 15.2502 3.24344 1.53868 15.5567 10.8463 18.1595 3.13828 3.92255 3.58442 13.5847 7.54108 0.597625 0.874086 0.755501 1.38691 0.0921674 0.382597 4.68366 4.40576
"g272" 5.95947 2.348 3.49933 7.18112 2.19905 0.913071 2.56112 3.96859 2.07602 1.21234 2.01491 3.06896 0.775523 0.081323 2.0885 1.0524 0.14036 0.252565 3.49856 3.64648
"g275" 3.58107 5.269 4.52387 4.18318 4.05427 5.1482 4.44826 3.5233 5.2354 5.78805 5.8731 6.39801 4.71392 7.20045 3.45667 3.49579 28.5395 19.7594 6.68634 7.00305
"Cre01.g011050" 24.1129 49.8988 17.6598 22.5652 50.0626 69.7557 52.5325 18.3898 16.2166 18.9133 101.962 36.2781 23.8116 30.2419 12.3559 11.9086 21.3737 35.9066 26.5983 31.297
"Cre01.g011150" 0.0122945 0.087749 0.0588685 0.0277477 0 0.031799 0.0152342 0.0175027 0.00843893 0.0278148 18.7956 0.0876306 0.0142143 0.0197651 0.00991474 0.0183589 0.136413 0.173807 0.032337 0
"Cre01.g011250" 0.455916 0.491682 0.71031 0.656105 0.110498 0.0590717 0.0786436 0.197951 0.175901 0.123233 0.0300061 0.926299 0.134263 0.0373076 0.209383 0.736349 0.0686419 0.090248 0.105975 0.0992229
"Cre01.g011300" 26.3576 30.1327 58.114 26.9234 37.1442 81.2369 23.6416 29.6446 29.0109 42.0233 17.9707 39.788 23.6886 4.94878 10.2888 11.726 29.4604 38.7477 35.1629 39.7673
"Cre01.g011350" 5.99277 4.35071 4.46377 6.84387 5.13117 5.50841 5.43173 5.50722 3.7335 3.68727 5.70999 5.02823 3.11822 6.00246 3.53064 2.48366 8.79202 7.52258 7.2898 6.37624
"g284" 0.398615 0.277943 0.100305 0.480841 0.424462 0.443106 0.711575 0.19567 0.135987 0.156296 0.743719 0.244658 0.0465752 0.115954 0.0608065 0.296972 0.998729 0.251472 0.202189 0.33213
"Cre01.g011550" 34.197 32.7753 30.9059 40.9067 26.2629 26.7888 24.6047 33.8759 46.2397 89.6604 35.4171 41.9455 42.2748 88.5709 47.574 41.4378 78.4192 93.5783 24.2911 26.3118
"Cre01.g011600" 7.25891 10.7688 3.77259 9.28335 7.06687 6.62258 8.56695 7.3346 7.05858 6.31056 15.1268 27.7696 6.12339 2.76285 4.19609 4.7962 8.6961 3.86048 6.07847 2.85198
"Cre01.g011700" 1.38542 3.02559 1.96812 1.82397 0 0.229337 0.057 1.67684 2.9309 3.49314 0.204841 5.88601 0.0290568 0.060037 0.359794 0.268225 0.438927 0.116831 1.01957 1.14136
"Cre01.g011850" 1.3 2.08425 2.1432 1.24572 3.20659 2.64528 3.44608 1.85736 2.20289 1.71368 5.95469 2.44407 2.16597 1.57705 1.58535 1.62169 1.17809 1.09462 1.63795 1.81891
"Cre01.g012000" 1.77339 1.546 3.0046 1.59605 1.18016 0.842461 1.14794 1.10755 1.36344 1.48433 2.71097 3.04896 0.854767 0.693153 0.665144 1.06817 0.861276 3.50274 1.33008 1.37277
"Cre01.g012100" 0.453253 1.90851 2.50866 0.350042 4.27039 3.577 3.48135 1.30147 1.77812 2.41504 688.834 5.76601 2.65965 0.305501 1.33579 1.64313 0.90971 2.44495 0.683338 0.494393
"g303" 5.58519 3.67965 8.23708 6.22584 10.3023 10.9326 12.1976 7.64778 8.39927 8.22161 9.02938 8.53973 7.89223 7.52286 6.07495 4.65714 4.80771 9.44853 5.46957 5.64028
"Cre01.g012244" 16.3192 24.8594 22.3542 15.8985 26.1989 29.9424 28.4737 21.1345 17.4787 18.6578 23.5463 26.0887 1.33142 2.69546 1.81713 2.44966 17.0477 27.1499 32.1086 30.0592
"Cre01.g012350" 25.5693 7.08188 16.2882 27.0202 5.76134 4.30401 6.50484 16.9657 10.6059 6.08471 10.8415 10.0908 5.15014 16.736 13.7908 10.7604 0.729346 4.62955 15.3381 15.3558
"Cre01.g012450" 6.81899 4.22195 8.50328 6.6355 4.58767 4.7063 4.70561 4.27275 4.04356 5.30679 11.5729 11.2706 5.3039 11.2195 6.03759 7.42869 7.17237 36.3519 6.72848 7.17128
"Cre01.g012550" 0.524017 0.988406 1.87992 0.584135 0.946801 1.26754 0.545458 1.17818 2.73336 2.39433 0.22918 0.360413 0.163439 0.0958081 0.114542 0.196194 0.639442 2.01617 1.18402 1.14782
"Cre01.g012650" 0.0284022 0.0341437 0.212768 0.0365549 0 0 0.0090954 0.0979216 0.241855 0.142855 1.37931 0.00312165 0.0379453 0.0138892 0 0.0141133 0.0218786 0.0409691 0 0
"Cre01.g012700" 0.0309289 0.0255849 0.0551147 0.0187796 0 0.00666371 0.00848815 0 0.036027 0.0666749 1.24316 0.00498418 0 0 0.00582576 0 0.0837293 0.0931392 0 0
"Cre01.g012750" 6.26278 7.86085 3.70715 5.03033 10.8005 11.9969 11.0647 9.03714 8.53855 7.64963 7.28598 5.01728 4.91943 4.82362 4.64657 5.43267 5.41737 4.80137 6.21388 6.6105
"Cre01.g012850" 0.0668261 0.120554 0.164062 0.0913869 0.0438032 0.0683105 0.0475834 0.235762 0.645565 0.488616 0.865905 0.00817041 0.0098152 3.59613e-05 0.0102452 0.0183884 0.027218 0.0939632 0.000174704 0.0369218
"Cre01.g012950" 0.348935 0.483458 0.978255 0.298985 0.447726 0.466579 0.341448 0.273879 1.26946 1.04687 7.70788 0.163027 2.28372 0.542245 0.403137 0.154497 0.573067 0.797633 0.279186 0.34141
"Cre01.g013050" 9.51312 7.11468 8.98026 7.79786 8.29416 6.59163 9.4523 5.06962 5.00894 3.64569 28.0015 16.5674 7.08109 9.89201 4.09238 3.9571 4.98592 12.014 5.11008 4.76792
"Cre01.g013200" 11.7903 23.7066 13.3346 14.0976 26.9726 32.7599 26.7159 17.5884 22.9322 37.4177 14.2966 26.5468 13.2427 19.9878 14.1826 13.3874 79.5828 55.4841 17.4773 20.2635
"Cre01.g013300" 13.9061 15.1783 11.6173 13.8262 15.2131 14.3801 14.6457 14.1974 16.0393 16.056 23.8591 14.6953 10.5823 13.3087 11.2496 9.25732 14.6929 23.8256 18.0635 16.3658
"Cre01.g013450" 1.33401 0.397921 0.354092 0.888959 2.11563 1.21915 4.00189 0.553054 1.81205 1.3043 1.49232 0.754937 0.625537 7.1203 0.550989 0.716368 0.517891 0.645973 0.406251 0.252249
"Cre01.g013500" 2.81707 13.186 4.75198 1.35863 25.2492 24.3763 20.0685 3.30723 10.2359 12.2252 7.11103 2.33584 3.9837 6.6678 2.23212 2.1923 0.28443 4.65367 4.01862 5.77537
"Cre01.g013650" 1.25498 1.50258 1.16932 1.34584 1.48177 1.18842 1.45872 1.04418 0.877944 1.01275 2.55987 2.80122 2.50593 2.17959 2.20608 2.57139 0.627853 1.2149 0.62435 1.16425
"Cre01.g013700" 241.321 151.913 254.562 275.837 257.147 180.945 279.903 486.537 428.709 386.859 15.1303 192.913 118.104 39.1358 214.615 133.826 258.023 220.48 370.262 389.699
"Cre01.g013800" 8.57852 5.84957 7.2929 9.4872 1.98093 1.91481 1.67453 4.06626 2.97014 1.953 4.24384 3.67948 3.23375 5.23348 3.87729 4.37686 1.47309 3.04714 4.12534 4.23369
"Cre01.g013801" 11.0817 8.40292 7.66937 11.5701 12.3225 10.897 13.3443 9.9434 9.90362 8.85596 9.39953 7.21943 9.19045 9.14536 6.98298 6.18122 13.3432 15.3887 12.6147 13.7837
"Cre01.g014050" 54.4295 17.4542 31.2835 65.6146 20.4404 16.9629 21.1473 37.3837 37.2047 31.01 22.3899 19.7533 16.3916 42.2173 27.1179 15.6455 26.7872 44.9372 33.7001 33.8335
"Cre01.g014150" 5.72478 4.0669 3.50228 4.6796 11.5413 12.9357 10.2949 4.66527 6.32102 10.0149 6.75408 4.95098 5.52553 5.6121 2.01661 1.9639 4.3409 16.847 7.60501 6.27594
"Cre01.g014250" 8.7559 4.58517 6.60764 10.2995 5.26931 2.27827 5.73658 10.0929 4.76335 3.26401 2.38827 10.7378 5.05781 3.8454 8.78417 8.36203 2.84915 10.8698 7.58767 8.40795
"Cre01.g014400" 102.809 94.9297 78.6186 131.999 49.438 44.851 47.6693 93.8822 93.1529 102.678 76.3431 78.9823 77.9726 37.9745 97.5334 57.2934 215.59 90.8558 131.479 113.805
"Cre01.g014450" 2.21366 1.05657 2.52086 1.89728 4.58648 4.3336 4.40602 2.22049 1.83209 1.89523 3.48785 1.93429 2.91194 3.32214 1.84102 1.90533 0.869249 2.91136 1.67206 2.04023
"Cre01.g014600" 12.8137 8.50374 5.81643 15.699 24.5251 24.6509 23.9693 14.6952 11.6786 13.1987 14.284 20.2994 11.9655 12.8767 11.0439 7.00454 39.3337 18.7288 17.3207 17.0164
"Cre01.g014650" 13.5924 15.2323 9.69754 13.4233 19.9999 24.261 19.0199 18.1496 22.4871 28.3777 9.42344 12.6974 3.23469 4.18195 4.26924 3.49486 12.5511 7.10031 11.6607 10.1263
"Cre01.g014850" 5.82209 6.91018 6.04165 5.86048 5.4208 6.10675 5.49442 6.33477 14.0222 21.2094 5.97828 6.26141 4.80476 7.80718 6.30516 5.29772 9.40793 11.2194 6.79612 5.15255
"Cre01.g014950" 5.0689 6.47922 4.53729 4.33344 8.01375 6.99648 8.71689 2.98708 3.02769 2.36665 12.0713 6.92618 3.7501 6.76192 3.33186 3.23631 2.23655 2.20345 3.50637 2.96264
"Cre01.g015000" 50.8038 29.0901 25.5376 57.5548 21.0023 16.4035 18.3519 46.9046 37.983 36.0163 61.1399 36.6106 20.8383 2.74182 32.3065 23.7453 24.0688 12.6776 34.0872 36.1872
"Cre01.g015050" 3.78671 2.44435 3.78461 3.35821 2.29512 2.15727 2.29113 2.92572 2.59664 2.46324 3.51029 3.11187 2.86228 3.87184 3.0419 3.51881 5.29881 7.00404 3.05925 4.24366
"Cre01.g015300" 1.43479 1.13789 1.40777 1.67203 1.04007 1.2478 1.23916 1.76332 1.83758 1.21137 1.33787 1.08184 2.5364 3.0971 2.04581 2.03014 0.143912 0.180287 0.741093 1.44784
"Cre01.g015350" 159.269 164.695 113.801 182.13 220.068 99.1543 200.976 254.735 123.257 72.0891 73.8194 300.766 61.1328 65.0523 170.437 155.832 68.5901 98.9937 191.326 196.548
"Cre01.g015550" 26.0128 7.05898 12.8481 28.4118 11.7581 7.80807 13.1314 27.1386 20.1018 16.7607 16.5236 24.229 3.07528 14.8692 15.942 14.3234 17.7248 13.0459 19.4731 20.3365
"Cre01.g015750" 20.8507 36.7847 24.8192 21.7186 27.853 28.6524 24.2876 19.1007 19.1395 17.7125 20.605 22.4494 22.9359 14.1639 17.6838 17.0615 20.9778 18.6761 27.6573 31.2497
"Cre01.g015950" 22.7284 14.3477 16.8111 23.4301 17.6887 14.3453 19.5594 26.3228 25.4912 20.5729 11.6118 14.5717 11.1656 7.65219 9.84412 8.01179 34.7867 26.6443 19.9763 20.5819
"Cre01.g016050" 37.8454 16.9505 30.3856 43.3868 24.3252 20.9881 26.6825 46.8986 45.6305 47.4584 65.4933 76.0693 22.9747 29.7826 41.4419 36.6065 30.1565 37.057 36.1956 37.2273
"Cre01.g016100" 4.73187e-05 0.0395368 0.0741412 0.0217172 0.0167832 0.0189675 0.0181422 0.0357569 0.0738396 0.0668149 0.0206498 0.0260407 98.026 0.000604021 0.0369046 0 0.174024 0.0861733 0 0
"Cre01.g016300" 71.8854 51.0617 57.7715 39.4244 82.3072 88.5876 75.5226 60.9459 93.9384 127.099 62.4298 68.236 44.5629 132.78 58.2107 40.1293 47.0389 78.8143 96.1843 101.507
"Cre01.g016350" 3.36732 7.17471 6.63181 3.21401 7.65567 11.7082 7.19768 4.20345 7.81078 7.28947 6.74001 5.33085 2.8432 5.38478 1.70074 2.04794 0 0.947097 3.65617 2.81088
"Cre01.g016400" 29.6465 18.7268 15.1737 29.5282 51.692 58.8182 70.2916 14.0233 14.0212 12.5318 1.47957 24.8222 23.565 7.85848 26.9124 21.8583 5.17263 2.50674 12.524 14.3143
"g393" 26.9135 10.6747 16.4929 32.4176 13.1378 8.90465 15.3902 24.4619 19.3481 18.695 11.3101 15.6189 11.215 10.5475 10.9376 6.0922 7.03507 10.9061 16.279 19.1425
"g394" 0.0664494 0.0364652 0.0724978 0.109733 0 0 0 0.0258537 0.135099 0.0324523 0.00161322 0.00333204 0.0224245 0.198396 0.0048246 0.0205894 0.240351 0.0488978 0 0.0570914
"Cre01.g016600" 0 0.0393387 0.0733351 0.025461 0.166392 0.751084 0.0907032 0.010231 0.0766477 0.160407 22.5801 0.240022 0.117165 11.2199 0 0.284058 0.252033 0.169175 0 0
"Cre01.g016700" 3.70133 1.41134 5.72263 3.33467 1.03132 0.788438 1.20936 4.07991 8.69902 8.85265 1.04663 1.58739 12.328 9.62854 8.72182 6.25721 4.48365 8.09719 7.89909 9.29995
"Cre01.g016800" 1.22652 4.80111 2.17774 1.25504 1.6272 2.1218 1.82794 1.12595 1.9408 2.10153 2.83855 2.15145 0.608289 0.916895 0.610939 0.926688 0.65189 2.04236 0.761166 1.06544
"Cre01.g017050" 15.008 7.8546 12.8367 16.4745 14.4355 13.8928 15.0276 13.717 14.5726 15.6287 9.42364 15.9509 4.71077 9.26984 11.3935 8.80055 33.6386 17.2249 21.5097 21.1819
"Cre01.g017300" 569.778 164.653 301.902 680.94 250.271 204.562 295.851 486.475 411.006 296.591 169.14 323.673 45.914 62.154 289.293 135.656 135.79 84.1178 340.648 340.108
"Cre01.g017500" 20.2521 10.8586 12.8771 24.7338 28.5151 25.0762 29.2106 21.6363 33.9063 54.4739 17.8671 17.6434 53.8658 46.9756 39.2661 27.059 15.7135 38.9896 32.8482 34.8961
"Cre01.g017550" 0.550386 2.13585 1.78428 0.82369 1.11186 0.878979 1.17863 0.959374 4.79864 3.82378 0.404102 1.27178 0.673566 0.570836 1.21776 0.9161 0.259172 0.00368336 0.333683 0.797982
"Cre01.g017750" 6.37101 5.5966 6.35453 6.38542 9.31994 9.60882 9.66357 6.15728 7.02898 8.97393 14.1137 9.32705 9.17525 10.3157 6.79918 6.89805 4.1534 4.58887 6.10832 6.11295
"Cre01.g017900" 5.65401 5.65195 6.77787 7.00449 9.43766 7.59451 10.059 11.0997 11.172 8.4449 6.03506 9.60648 4.09433 3.88801 3.20383 2.93752 3.94535 2.84702 8.63676 7.73646
"Cre01.g018050" 5.62951 6.33207 6.30673 6.43294 7.94035 8.08298 6.92617 9.02703 12.5759 13.9493 4.22239 7.54144 4.74735 3.25309 6.63985 6.88784 25.5301 13.3088 9.5156 9.7709
"g426" 8.29278 5.97627 4.57343 5.20253 4.57022 4.15816 4.48644 6.91544 7.97372 7.13196 5.5334 3.03716 6.676 8.46066 4.6787 6.97945 0.164856 1.18135 2.33594 1.78015
"Cre01.g018150" 12.0412 16.8555 12.3501 11.7221 8.2558 9.65213 10.3225 11.8959 11.4613 9.04704 11.4609 14.0559 10.0211 12.5887 9.60779 8.24554 4.54601 4.33699 9.26522 8.93353
"Cre01.g018350" 9.18534 13.4745 11.8542 10.9685 23.9411 31.5843 23.175 13.7639 22.5696 23.6667 10.2612 7.63424 9.79973 12.6876 6.69905 6.45908 2.07097 4.04667 13.1888 12.3279
"Cre01.g018450" 4.20442 8.18021 4.90458 3.17531 6.96462 6.97946 6.86221 4.63688 4.76453 5.2721 3.8602 5.0424 3.61311 0.947491 3.74705 3.34982 9.80513 6.93111 6.92273 8.0461
"Cre01.g018500" 7.17648 4.0881 6.51839 5.85241 8.21247 5.5074 9.68424 7.96335 4.62324 3.03235 3.44877 4.04096 1.50488 1.46216 1.99395 1.79899 6.30014 6.47111 9.00165 7.773
"Cre01.g018600" 19.4049 19.2465 16.7877 18.5026 51.2704 108.463 35.4525 17.7467 26.4809 58.1409 27.6988 19.6735 27.1916 66.6159 17.0245 16.9958 88.8946 58.1675 34.227 24.7932
"g439" 6.5512 10.3151 12.0071 5.8507 23.844 20.0729 22.1693 6.96877 4.98449 5.04331 42.5017 22.987 12.6422 10.8641 9.45764 11.342 8.97717 19.9408 7.5937 8.8168
"Cre01.g018750" 3.27219 3.61188 3.0327 2.23791 4.48127 5.32606 4.54347 3.67632 3.34255 2.02146 1.9912 1.98244 2.80336 2.21208 1.79885 2.56393 2.1742 4.0823 2.10584 2.16788
"Cre01.g018800" 136.773 170.893 143.32 148.397 108.887 90.7943 96.6001 159.312 136.91 117.132 123.839 217.108 146.128 82.5751 143.138 133.504 1035.61 348.943 271.446 257.803
"Cre01.g018900" 9.10465 4.70284 5.4294 9.09806 8.49298 7.3057 7.56047 10.7338 14.356 15.2317 12.1388 6.73662 5.30294 16.5724 3.91936 3.57644 15.8577 28.4285 23.0647 21.5024
"g447" 0.717259 0.686085 0.814672 0.596043 0.598082 0.549653 0.398554 0.294015 0.222652 0.278294 0.684754 0.404408 1.35186 2.19373 1.19325 0.958382 0.134854 0.358272 0.343802 0.386338
"Cre01.g019150" 1.38192 3.35134 2.71888 1.84575 1.40229 1.14895 1.16115 1.38212 1.66639 2.56234 0.913363 2.69442 4.83012 11.3978 4.55007 5.61762 1.10716 1.9035 2.54191 2.47958
"Cre01.g019200" 7.99229 3.48595 3.10951 10.1904 5.49367 4.78192 5.81008 11.9015 7.05323 3.8074 7.36245 6.10909 1.33152 6.59944 5.93413 5.42817 0.0821596 0.616538 7.26894 5.9154
"Cre01.g019250" 53.7342 83.4103 47.9948 49.6016 53.6314 55.1103 42.9224 80.7626 81.4783 113.84 44.3057 114.789 30.768 20.5876 61.5584 61.547 60.3558 69.894 68.0225 69.4416
"g454" 0.28276 1.27714 0.906464 0.513142 0.172345 0.0922363 0.0413121 0.179369 0.154991 0.1345 0.0736173 0.183685 0.850303 0.167617 0.237995 0.767393 0.197104 0.919644 1.17756 0.617056
"Cre01.g019450" 2.56462 5.64105 3.86819 2.78538 4.12974 3.80188 2.48179 5.42487 3.34721 3.55538 3.221 4.52469 1.14948 0.204527 2.03544 3.16175 1.9052 2.26148 5.78162 3.57493
"Cre01.g019500" 4.80202 2.60423 4.02328 4.88974 3.79826 2.51689 3.55355 5.65767 10.5224 12.3964 5.45309 3.80258 2.79035 7.3608 3.25593 2.84777 2.9081 6.99567 3.53361 3.44208
"Cre01.g019650" 6.96464 9.49053 7.74626 6.35099 4.52555 4.21687 4.56051 5.73872 6.1422 6.0778 5.36723 6.05141 6.78895 8.16925 5.51394 5.83247 8.49324 8.73112 7.04891 8.67566
"Cre01.g019750" 8.8552 15.1579 9.45526 7.6282 12.3979 11.8475 10.5971 5.41525 7.6148 10.5719 13.6402 14.5071 16.197 7.00737 7.92134 10.1494 8.91496 12.1676 4.69038 4.61977
"Cre01.g019950" 1.26412 2.30528 0.387376 1.58827 0.642787 0.39203 0.603645 1.0582 6.24209 7.944 0.473054 0.10607 0.121025 0.435229 0.146255 0.314783 0 0.0430148 1.36216 0.748355
"Cre01.g020000" 0.112662 0.355553 0.180454 0.0821054 0.275379 0.333162 0.329343 0.140828 0.129889 0.140299 0.0900766 0.102873 0.0728359 0.153295 0.177779 0.486936 0.0145944 0.0496067 0.0714815 0
"Cre01.g020050" 0.248485 0.310851 0.560272 0.429353 0.28922 0.474784 0.279881 0.501009 0.300497 0.187712 0.0753581 1.37897 0.225591 0.0325651 0.652116 1.35138 0.0897608 0 0.215458 0.26743
"Cre01.g020250" 5.61986 3.27513 5.01814 4.22683 6.59972 7.54356 6.21312 3.41027 4.53069 6.52859 6.51834 3.99052 8.69353 12.162 4.17981 5.59455 4.2397 12.5659 5.20926 5.23275
"Cre01.g020350" 102.412 101.27 76.6633 126.274 76.7465 78.4979 68.5112 132.84 111.209 91.005 79.6374 115.003 94.2687 75.0922 100.168 69.4134 295.718 104.41 149.576 147.268
"Cre01.g020500" 0 0 0 0 0 0 0 0.0250755 0 0 0 0 0.0628399 0 0 0 0.184544 0 0 0
"Cre01.g020750" 5.61198 6.05426 5.12914 5.54655 11.8343 20.8284 10.7763 7.31954 7.94317 10.8556 11.441 12.4506 8.04238 12.0308 6.34282 6.70697 13.5977 4.66323 6.25046 6.06276
"Cre01.g020950" 48.0704 10.1683 16.7441 57.5117 20.5344 16.4671 20.6462 46.2777 33.863 16.6115 17.5704 21.9853 5.37357 26.0169 22.2795 11.5368 0.720626 2.81592 25.5356 24.0021
"Cre01.g021050" 7.17742 9.46126 9.07201 10.6658 2.88433 1.91964 3.85532 9.00567 15.5757 12.1488 5.88239 6.45239 5.50577 8.9145 10.0067 7.75379 7.3135 4.21296 7.02385 8.74251
"g491" 14.5528 12.4765 11.2387 16.2553 5.91114 4.73761 6.04556 9.13246 11.7687 7.66275 6.88273 6.8659 10.5633 7.96289 14.2614 9.12394 8.38697 7.37968 6.85009 6.50435
"Cre01.g021200" 49.9066 23.9289 49.1764 54.9345 13.5275 9.0624 13.6882 26.8065 28.2364 28.0344 40.4227 25.5355 23.0204 10.3397 31.9246 24.6345 15.8472 9.78901 23.8857 25.4866
"Cre01.g021300" 0.0418724 0.0644187 0.122271 0.0380028 0 0.0337569 0 0.0932425 0.068475 0.011835 0 0 0.0742713 0 0 0 0 0 0 0
"Cre01.g021400" 10.1733 8.67523 7.51265 10.1491 9.34151 9.02902 8.55931 12.9881 16.2542 22.1214 14.2483 11.4969 11.9471 7.50766 8.02325 8.4923 42.8539 33.6972 10.9144 12.1633
"Cre01.g021500" 7.61968 14.1541 7.6405 9.54727 19.6492 25.0849 19.1165 14.5154 14.7021 14.1021 14.7041 15.7125 14.6787 14.8969 14.0764 15.4566 12.1897 8.05822 9.60151 10.0606
"Cre01.g021550" 2.23189 2.51823 2.44179 2.31253 2.91102 2.1051 2.90409 2.22251 1.49007 2.03714 4.28626 3.84541 3.0763 1.71537 2.84535 2.87345 1.56937 1.56039 1.86194 2.28807
"Cre01.g021650" 20.6086 15.2811 12.4455 22.2797 11.9266 11.2647 14.1729 16.5125 13.2591 9.32118 9.18428 12.0284 9.87664 16.1136 15.5634 16.3872 5.69842 6.8244 14.5949 17.4503
"Cre01.g021700" 12.821 9.04028 6.81583 14.903 24.5939 24.8115 27.3438 6.73848 9.0788 8.0245 8.56674 16.6161 16.2041 11.5336 18.4317 18.1443 4.76159 4.93802 6.06059 6.11582
"Cre01.g021750" 8.90184 7.29943 8.01474 10.0837 4.45509 4.14912 4.62977 6.4099 8.92393 9.00643 7.04538 6.07519 9.7289 20.7508 9.53785 9.0151 13.224 9.77902 5.40899 5.59416
"Cre01.g021900" 1.34247 1.47499 1.0574 1.01796 0.572406 0.610193 0.630968 0.812795 0.612264 0.770768 1.68645 1.92777 0.9662 0.296796 1.1663 1.31253 0.916221 0.944693 1.28262 0.543337
"Cre01.g022000" 0.605318 1.00788 1.17254 0.594427 0.263023 0.129742 0.141878 0.534436 0.203381 0.237801 0.382236 1.20674 0.635401 0.415494 1.64415 2.62129 0.52523 0.463141 0.530308 0.691937
"Cre01.g022050" 0 0 0 0 0 0 0.0665411 0.0700359 0 0 0 0 0.116454 0 0.396482 0.407083 0.315681 0 0 0
"Cre01.g022150" 1.16678 0.808167 1.07906 0.597819 0.671067 1.57514 0.671852 0.71467 0.862368 0.602674 2.19791 0.446305 1.08666 0.559742 0.250011 0.617406 0 1.22477 0.35024 0.455805
"Cre01.g022300" 2.30205 2.23511 2.47326 2.48865 1.75506 1.58182 1.71505 1.82817 1.97211 0.913987 1.58812 0.724164 1.1763 2.02971 1.37391 0.911145 1.62235 0.900787 0.748607 2.08812
"Cre01.g022400" 3.69553 3.50021 3.81351 4.52989 2.38648 1.60176 1.73498 2.30157 3.11752 2.99568 2.65641 1.54908 2.64282 3.00984 2.69216 2.02907 1.78995 4.15734 3.82045 4.3353
"Cre01.g022450" 2.40721 5.31941 2.84138 1.40885 10.4863 7.77576 11.1957 2.0282 1.03192 1.17437 4.69245 5.6353 3.52913 3.50766 1.98706 1.59343 0.513405 2.44819 1.79525 3.12186
"Cre01.g022550" 11.4547 8.65813 6.60712 12.2267 18.8208 19.7793 16.842 14.2876 17.7101 28.5663 8.69406 15.3104 10.063 10.6222 13.5007 12.9035 21.7427 19.6198 16.1106 13.8371
"g523" 1.25702 1.73351 1.0705 1.26164 0.415269 0.854946 0.542592 0.594268 1.07836 0.707808 6.52048 0.593617 16.5777 5.34342 6.44242 8.29758 0 0.279683 0.971873 0.907343
